run,bias_factor,final_density,average_degree,average_betweenness,average_page_rank,average_clustering_coefficient
1,0.5210526315789474,0.009475,2.2111801242236027,0.003061394546150094,0.0020703933747412014,0.04244306418219461
2,0.5210526315789474,0.0102,2.183727034120735,0.0013733146570121314,0.0026246719160104982,0.04330708661417325
3,0.5210526315789474,0.009375,2.150537634408602,0.004708638731767155,0.002688172043010753,0.026881720430107527
4,0.5210526315789474,0.0142,2.156448202959831,0.0026882965920246027,0.0021141649048625794,0.03629316420014095
5,0.5210526315789474,0.00915,2.150943396226415,0.002840901283588798,0.002358490566037735,0.013364779874213835
1,0.5731578947368421,0.009175,2.2146118721461185,0.0034320149675597113,0.0022831050228310484,0.037290715372907166
2,0.5731578947368421,0.009575,2.1168539325842697,0.0023423606222196017,0.0022471910112359544,0.02284644194756555
3,0.5731578947368421,0.010325,2.229299363057325,0.002149937975890204,0.002123142250530784,0.04883227176220805
4,0.5731578947368421,0.011125,2.204255319148936,0.0015771039588124375,0.0021276595744680847,0.03829787234042553
5,0.5731578947368421,0.007875,2.1942604856512142,0.002191781866245082,0.0022075055187637965,0.041206769683590876
1,0.6252631578947369,0.011925,2.2038216560509554,0.0021018944539301825,0.002123142250530784,0.0353857041755131
2,0.6252631578947369,0.0101,2.1918819188191883,0.0012575101105293247,0.0018450184501845018,0.02952029520295205
3,0.6252631578947369,0.010525,2.172995780590717,0.0026911642482210737,0.0021097046413502095,0.024613220815752467
4,0.6252631578947369,0.010875,2.191666666666667,0.0016576804593484216,0.0020833333333333333,0.03298611111111113
5,0.6252631578947369,0.009425,2.1939655172413794,0.0025215515226314363,0.0021551724137931043,0.02298850574712644
1,0.6773684210526316,0.009,2.208835341365462,0.0013750236879236293,0.002008032128514056,0.043507362784471204
2,0.6773684210526316,0.00965,2.2107438016528924,0.0059462306891496855,0.0020661157024793385,0.04063360881542698
3,0.6773684210526316,0.011325,2.1924398625429555,0.006352095701887332,0.0017182130584192435,0.035223367697594495
4,0.6773684210526316,0.01095,2.2025316455696204,0.00251194103259485,0.0021097046413502095,0.03340365682137836
5,0.6773684210526316,0.010675,2.230326295585413,0.0021547786789152326,0.0019193857965451053,0.052115894342381806
1,0.7294736842105263,0.012775,2.1898454746136866,0.004787267428011986,0.002207505518763797,0.0353463681278251
2,0.7294736842105263,0.013025,2.1343873517786562,0.001947073589346512,0.001976284584980237,0.017786561264822136
3,0.7294736842105263,0.009825,2.1320754716981134,0.0029043736577531207,0.0018867924528301885,0.02232704402515724
4,0.7294736842105263,0.0134,2.2618595825426944,0.004947975019763823,0.0018975332068311191,0.0386735339297009
5,0.7294736842105263,0.0145,2.2466281310211946,0.002870409585450786,0.0019267822736030817,0.04521233422967524
1,0.781578947368421,0.011525,2.235294117647059,0.006085577795979455,0.0018382352941176464,0.06803513071895417
2,0.781578947368421,0.01355,2.276243093922652,0.009462808039912384,0.001841620626151013,0.06241977788939115
3,0.781578947368421,0.011125,2.3123644251626896,0.0027552526035197417,0.002169197396963123,0.048441435643170966
4,0.781578947368421,0.011725,2.2922755741127347,0.007128644400578624,0.00208768267223382,0.0492519137091162
5,0.781578947368421,0.01205,2.247311827956989,0.002441216077928183,0.0017921146953405014,0.040023894862604534
1,0.8336842105263158,0.02405,2.305799648506151,0.030549392385906482,0.0017574692442882249,0.0665540845987979
2,0.8336842105263158,0.028225,2.4468085106382977,0.006796243877883262,0.0017730496453900704,0.10879486943316734
3,0.8336842105263158,0.0287,2.4586206896551723,0.016888805359767008,0.0017241379310344827,0.1102195535861599
4,0.8336842105263158,0.023575,2.325,0.015318321338576404,0.0017857142857142854,0.05722166915546707
5,0.8336842105263158,0.020975,2.2564102564102564,0.005608275445065069,0.0016025641025641023,0.04763115237253166
1,0.8857894736842106,0.03865,2.568904593639576,0.022373747488101104,0.0017667844522968191,0.13019194266995068
2,0.8857894736842106,0.046775,2.7263157894736842,0.019534822166433687,0.0017543859649122807,0.16061252421834726
3,0.8857894736842106,0.059025,2.904159132007233,0.016906175255381736,0.001808318264014466,0.21249835353235577
4,0.8857894736842106,0.051775,2.978021978021978,0.015791452431360667,0.001831501831501831,0.22841047146428883
5,0.8857894736842106,0.0496,2.857142857142857,0.01810249427811059,0.0019047619047619045,0.1925380915380915
1,0.9378947368421053,0.074175,3.4017467248908297,0.011676893446194197,0.0021834061135371174,0.3532944587937297
2,0.9378947368421053,0.06655,3.1898238747553815,0.014189664885519837,0.0019569471624266144,0.25194579552264973
3,0.9378947368421053,0.07145,3.3179723502304146,0.01188906882958138,0.0023041474654377876,0.32329541867765477
4,0.9378947368421053,0.0699,3.2924335378323106,0.012411006253784843,0.002044989775051125,0.2938855098285313
5,0.9378947368421053,0.07025,3.4911504424778763,0.012024148238264368,0.0022123893805309734,0.35761645793873525
1,0.99,0.06765,3.8439716312056738,0.009160095476064282,0.003546099290780141,0.42853051161610556
2,0.99,0.0662,3.807073954983923,0.0071982891299261645,0.0032154340836012853,0.42350684828500224
3,0.99,0.069325,3.7525083612040135,0.007660044135095197,0.003344481605351169,0.4201039950747935
4,0.99,0.0635,3.5870206489675516,0.011107124660622972,0.0029498525073746312,0.3531328966788747
5,0.99,0.07155,3.6767123287671235,0.010282992225707053,0.0027397260273972603,0.3810331573748174
