final_entropy,average_degree,average_betweenness,average_page_rank,average_clustering_coefficient
0.9910601408735219,1.8459893048128342,0.0029952591963001724,0.00106951871657754,0.014973262032085571
0.9872865459827244,1.7921787709497208,0.0018404232156619452,0.0011173184357541898,0.014338919925512107
0.9858800796285085,1.8848167539267016,0.0019193095958534787,0.0010471204188481676,0.019720767888307154
