run,prolif_prob,final_density,average_degree,average_betweenness,average_page_rank,average_clustering_coefficient
5,0.10421052631578948,0.0291,2.4474885844748857,0.024895140103092517,0.004566210045662099,0.14570710518464583
6,0.10421052631578948,0.027075,2.3843416370106763,0.021053931081482454,0.0035587188612099642,0.12113297988234448
7,0.10421052631578948,0.029675,2.5244755244755246,0.027815562248475503,0.003496503496503496,0.12946258884306813
8,0.10421052631578948,0.028025,2.5655737704918034,0.03034275525582033,0.004098360655737705,0.12376275904732446
9,0.10421052631578948,0.0344,2.6995884773662553,0.024036839326667066,0.00411522633744856,0.19214770325881436
10,0.10421052631578948,0.0293,2.5655737704918034,0.030079873638409818,0.004098360655737705,0.168151988279252
1,0.1563157894736842,0.1228,2.7126436781609193,0.018462266738128806,0.0038314176245210717,0.24043782784580922
2,0.1563157894736842,0.121625,2.8870967741935485,0.01772807920060394,0.004032258064516128,0.2500848896434635
3,0.1563157894736842,0.12845,3.01779359430605,0.017166217499129912,0.0035587188612099642,0.30396930340404565
4,0.1563157894736842,0.1328,2.7574468085106383,0.02343165007761848,0.00425531914893617,0.2541312767663668
5,0.1563157894736842,0.1366,2.9686411149825784,0.015477718686961307,0.003484320557491289,0.3266459429300175
6,0.1563157894736842,0.125325,2.8996539792387543,0.02529833071439958,0.0034602076124567475,0.27457158375007845
7,0.1563157894736842,0.12515,2.822134387351779,0.018927364761419842,0.003952569169960473,0.26002556777416885
8,0.1563157894736842,0.1095,2.840466926070039,0.012302824826428624,0.003891050583657587,0.2765973697389208
9,0.1563157894736842,0.12805,3.0285714285714285,0.019727753477428212,0.004081632653061225,0.33884134298880825
10,0.1563157894736842,0.132125,3.10077519379845,0.013102721661689742,0.003875968992248061,0.3341708403043394
1,0.20842105263157895,0.265175,3.243816254416961,0.012378237867397838,0.003533568904593639,0.37401433821256497
2,0.20842105263157895,0.252225,3.377483443708609,0.012095443444588681,0.0033112582781456945,0.41471834022911974
3,0.20842105263157895,0.231625,3.0505050505050506,0.019764602815450283,0.0033670033670033656,0.27750041345841864
4,0.20842105263157895,0.2661,3.606779661016949,0.008287065621644042,0.0033898305084745753,0.46884920953681514
5,0.20842105263157895,0.26425,2.9245901639344263,0.02495557795641514,0.003278688524590164,0.28136609836939536
6,0.20842105263157895,0.2372,3.3125,0.009859297206858181,0.003472222222222222,0.38893179855159143
7,0.20842105263157895,0.25835,2.7734375,0.026647415856106225,0.0039062499999999996,0.25749873098261267
8,0.20842105263157895,0.250575,3.371024734982332,0.013157262232800664,0.0035335689045936382,0.40134061683690303
9,0.20842105263157895,0.276,3.3285198555956677,0.01073985816412437,0.0036101083032490976,0.3913836312413199
10,0.20842105263157895,0.254575,2.806896551724138,0.02285709077410545,0.0034482758620689655,0.23569723445649957
1,0.2605263157894737,0.417275,3.1826625386996903,0.014205446929942871,0.003095975232198142,0.3586543793198789
2,0.2605263157894737,0.392325,3.542087542087542,0.00803253176134532,0.0033670033670033656,0.4525606527027319
3,0.2605263157894737,0.3888,3.0863309352517985,0.016367819258954787,0.0035971223021582736,0.3318290465666681
4,0.2605263157894737,0.416425,3.521472392638037,0.007451103770122176,0.0030674846625766868,0.4539150181622292
5,0.2605263157894737,0.428725,3.503448275862069,0.01039835474419653,0.0034482758620689663,0.44980848216101177
6,0.2605263157894737,0.400475,3.287272727272727,0.012638359207702277,0.003636363636363636,0.3748352817338325
7,0.2605263157894737,0.4066,3.3076923076923075,0.012825923291039569,0.003846153846153847,0.3853118224057821
8,0.2605263157894737,0.432975,3.0309278350515463,0.01724330643154148,0.003436426116838487,0.3305183885354975
9,0.2605263157894737,0.408,3.4749262536873156,0.01023190109611159,0.00294985250737463,0.4116337176320386
10,0.2605263157894737,0.445975,3.436823104693141,0.012858264008789833,0.0036101083032490976,0.394391296855185
1,0.3126315789473684,0.61595,3.5604395604395602,0.008904171944111167,0.003663003663003662,0.48172567955165035
2,0.3126315789473684,0.592675,3.5808383233532934,0.0076881946516172035,0.002994011976047905,0.4686900451058083
3,0.3126315789473684,0.601475,3.361111111111111,0.008981110353061572,0.0034722222222222216,0.423767802951928
4,0.3126315789473684,0.5849,3.576642335766423,0.00846116099443708,0.0036496350364963494,0.4926171475386027
5,0.3126315789473684,0.59545,3.297124600638978,0.011547522809246816,0.003194888178913738,0.37032552635653293
6,0.3126315789473684,0.57675,3.3159609120521174,0.011876389722155037,0.003257328990228013,0.38342576417548413
7,0.3126315789473684,0.5943,3.541795665634675,0.008725533028498296,0.0030959752321981426,0.42727612688040284
8,0.3126315789473684,0.589275,3.248,0.014592175152221791,0.003999999999999998,0.3867237285466857
9,0.3126315789473684,0.5977,3.40785498489426,0.011862479189084577,0.0030211480362537764,0.38724399152274896
10,0.3126315789473684,0.576525,3.4705882352941178,0.01213471439769466,0.0032679738562091496,0.429992509824443
1,0.36473684210526314,0.693975,3.4,0.01102688339303884,0.0029411764705882335,0.41003037699028483
2,0.36473684210526314,0.725,3.396923076923077,0.012614820107080168,0.003076923076923076,0.40013672502490943
3,0.36473684210526314,0.7007,3.227272727272727,0.012898397898397895,0.002840909090909091,0.35827077768567156
4,0.36473684210526314,0.692375,3.605536332179931,0.009320574236389918,0.0034602076124567475,0.46508844710175884
5,0.36473684210526314,0.682925,3.7114754098360656,0.007545981086460676,0.003278688524590164,0.5053874365702108
6,0.36473684210526314,0.674075,3.676375404530744,0.007524932400806028,0.003236245954692556,0.4844975339850847
7,0.36473684210526314,0.6677,3.374613003095975,0.011163506442804673,0.003095975232198142,0.3851748370787026
8,0.36473684210526314,0.67695,3.566265060240964,0.006499935473837121,0.003012048192771085,0.4604717102396566
9,0.36473684210526314,0.708125,3.4982078853046596,0.012235698805576482,0.0035842293906810036,0.42322123355737995
10,0.36473684210526314,0.69895,3.543973941368078,0.007518137281077859,0.003257328990228013,0.45822985656966964
1,0.4168421052631579,0.731025,3.4743589743589745,0.011186532410990454,0.0032051282051282046,0.4183046456143208
2,0.4168421052631579,0.749325,3.4932432432432434,0.011912552469453197,0.0033783783783783786,0.4031958754334449
3,0.4168421052631579,0.7815,3.578181818181818,0.008152042604597351,0.0036363636363636372,0.4627077684220544
4,0.4168421052631579,0.766625,3.4539473684210527,0.010172470715178872,0.0032894736842105253,0.42295312928805007
5,0.4168421052631579,0.76425,3.728395061728395,0.006563308432110873,0.0030864197530864204,0.49550131404564207
6,0.4168421052631579,0.7741,3.783606557377049,0.00660023293097213,0.0032786885245901652,0.5175169489603882
7,0.4168421052631579,0.74105,3.5,0.009076661358630106,0.003424657534246575,0.4286905456764997
8,0.4168421052631579,0.776175,3.5294117647058822,0.009354231888833964,0.0034602076124567484,0.44456085181658656
9,0.4168421052631579,0.78605,3.8947368421052633,0.005589960272481284,0.003095975232198143,0.5029176856079315
10,0.4168421052631579,0.784275,3.5704225352112675,0.00820837361587766,0.0035211267605633804,0.477970935221573
1,0.46894736842105267,0.78805,3.563758389261745,0.009928247344354728,0.0033557046979865767,0.42677172214540277
2,0.46894736842105267,0.80125,3.1794871794871793,0.012328547655224453,0.0036630036630036613,0.3747713273767867
3,0.46894736842105267,0.81165,3.462068965517241,0.009552526216707102,0.003448275862068965,0.44394575867482294
4,0.46894736842105267,0.77255,3.2597864768683276,0.014530706477670087,0.003558718861209964,0.36244670184987304
5,0.46894736842105267,0.79375,3.5792880258899675,0.007987595508546776,0.003236245954692556,0.451489481503781
6,0.46894736842105267,0.7613,3.380952380952381,0.010178081237637884,0.0034013605442176865,0.43167079148374904
7,0.46894736842105267,0.809725,3.804054054054054,0.006244371317010542,0.0033783783783783786,0.5112942600733039
8,0.46894736842105267,0.796575,3.661111111111111,0.0052126397728707065,0.002777777777777778,0.49854184728067535
9,0.46894736842105267,0.815075,3.707317073170732,0.007324040956903603,0.00348432055749129,0.4819170661533258
10,0.46894736842105267,0.8219,3.9077809798270895,0.0046375556204173735,0.0028818443804034593,0.5568904088865531
1,0.5210526315789474,0.824875,3.58957654723127,0.008658917902256398,0.0032573289902280145,0.4480250127374002
2,0.5210526315789474,0.8161,3.2565055762081783,0.01444970128680768,0.003717472118959107,0.3662205572243898
3,0.5210526315789474,0.794325,3.4177215189873418,0.010528110838519608,0.0031645569620253155,0.4351591046019841
4,0.5210526315789474,0.819575,3.731629392971246,0.006115304143924589,0.0031948881789137396,0.5038633375378927
5,0.5210526315789474,0.824175,3.6258064516129034,0.007542947708935809,0.0032258064516129024,0.47304247153233736
6,0.5210526315789474,0.79615,3.6647398843930636,0.0069574081758690485,0.002890173410404624,0.476807549465282
7,0.5210526315789474,0.814225,3.6645962732919255,0.008637180491863546,0.003105590062111801,0.45386232786471076
8,0.5210526315789474,0.8329,3.5064935064935066,0.009649709256913701,0.003246753246753247,0.4652926708334628
9,0.5210526315789474,0.825675,3.5575221238938055,0.008987745264467138,0.002949852507374631,0.4312972503523756
10,0.5210526315789474,0.8253,3.5083056478405314,0.008369648551650573,0.003322259136212624,0.47367637152445174
1,0.5731578947368421,0.84825,3.737704918032787,0.005741406754998191,0.003278688524590165,0.5229802773859764
2,0.5731578947368421,0.846575,3.726962457337884,0.006996723594473762,0.0034129692832764514,0.5285866005431251
3,0.5731578947368421,0.84595,3.7823529411764705,0.005857043555758167,0.002941176470588235,0.4890455004498948
4,0.5731578947368421,0.826375,3.4540059347181007,0.00814267998709294,0.002967359050445103,0.437713751329006
5,0.5731578947368421,0.836575,3.422818791946309,0.00934835079130381,0.003355704697986577,0.453055026879028
6,0.5731578947368421,0.852425,3.7467532467532467,0.00596741509751665,0.003246753246753247,0.5070648837701682
7,0.5731578947368421,0.8356,3.8304093567251463,0.005776530913852398,0.0029239766081871343,0.4935924229303575
8,0.5731578947368421,0.8407,3.74,0.0065443349569407365,0.0033333333333333335,0.5323636680613669
9,0.5731578947368421,0.82855,3.3454545454545452,0.016082506301484403,0.0036363636363636364,0.4141065418699593
10,0.5731578947368421,0.82835,3.638095238095238,0.008321567707823583,0.0031746031746031746,0.4595027714789622
1,0.6252631578947369,0.827175,3.5183946488294313,0.01039931007832963,0.0033444816053511696,0.44251096625552994
2,0.6252631578947369,0.85655,3.854785478547855,0.005811212350470928,0.003300330033003299,0.5305037429136021
3,0.6252631578947369,0.8487,3.5278688524590165,0.00906651062000074,0.003278688524590164,0.43030785096964497
4,0.6252631578947369,0.859425,3.9749216300940438,0.004669759854693424,0.0031347962382445136,0.5565572274859961
5,0.6252631578947369,0.856725,3.7651245551601424,0.006505640560284114,0.0035587188612099642,0.497308584757894
6,0.6252631578947369,0.838325,3.5121951219512195,0.00948166082954273,0.00348432055749129,0.46507776980138804
7,0.6252631578947369,0.8277,3.457725947521866,0.011082477074646442,0.0029154518950437317,0.4364715891693806
8,0.6252631578947369,0.833875,3.6606060606060606,0.0077820423824575356,0.0030303030303030303,0.4906335778971228
9,0.6252631578947369,0.854275,3.784313725490196,0.005612019038273923,0.0032679738562091504,0.5113587147062831
10,0.6252631578947369,0.84195,3.7225806451612904,0.006604816000368776,0.003225806451612903,0.5090617475226017
1,0.6773684210526316,0.8488,3.6524590163934425,0.0073076397372265275,0.003278688524590165,0.4745673289935583
2,0.6773684210526316,0.864675,3.815028901734104,0.0059346452597064826,0.002890173410404624,0.5155341112440793
3,0.6773684210526316,0.8712,3.7762237762237763,0.005479237836539543,0.0034965034965034965,0.5489830954642736
4,0.6773684210526316,0.850275,3.6666666666666665,0.007634129346088689,0.003205128205128204,0.49030803966148806
5,0.6773684210526316,0.868425,3.7473684210526317,0.006405215746777487,0.0035087719298245615,0.5162910967984329
6,0.6773684210526316,0.855925,3.628205128205128,0.00758738720049787,0.003205128205128205,0.46926251869690777
7,0.6773684210526316,0.862425,3.8450704225352115,0.005502604378999357,0.0035211267605633804,0.524564846258049
8,0.6773684210526316,0.850375,3.6636636636636637,0.007649825780353935,0.003003003003003003,0.4567850447283072
9,0.6773684210526316,0.8733,3.6530612244897958,0.006448256987586282,0.003401360544217687,0.5049079258055239
10,0.6773684210526316,0.86435,3.716867469879518,0.007421611742217427,0.003012048192771085,0.5104682025228295
1,0.7294736842105263,0.866425,3.6497175141242937,0.0068348959901992,0.002824858757062147,0.48345143838334875
2,0.7294736842105263,0.868,3.6632996632996635,0.006718274514884683,0.0033670033670033664,0.4966650633317301
3,0.7294736842105263,0.867625,3.8106508875739644,0.005500253759783545,0.0029585798816568047,0.5290183870544118
4,0.7294736842105263,0.87705,3.830028328611898,0.006260946062645781,0.002832861189801701,0.5216472168494991
5,0.7294736842105263,0.878,3.7587301587301587,0.006307731913641439,0.0031746031746031737,0.5110336912034704
6,0.7294736842105263,0.869725,3.6470588235294117,0.00840311966028862,0.0032679738562091496,0.46375926875524004
7,0.7294736842105263,0.8657,3.617021276595745,0.00789831871265959,0.0035460992907801418,0.521310957171917
8,0.7294736842105263,0.8655,3.4892307692307694,0.009803980371575828,0.003076923076923077,0.45090223498509974
9,0.7294736842105263,0.88145,3.896103896103896,0.005731016125727755,0.0032467532467532474,0.5537080291233111
10,0.7294736842105263,0.8608,3.7041800643086815,0.006970835519418985,0.0032154340836012853,0.4710935359681634
1,0.781578947368421,0.876175,3.7197452229299364,0.006343337512829383,0.003184713375796178,0.4956772068686761
2,0.781578947368421,0.890625,3.8495297805642634,0.005747717285823596,0.003134796238244514,0.5216575595885938
3,0.781578947368421,0.88165,3.88,0.005291762998211786,0.003333333333333334,0.5374748888025219
4,0.781578947368421,0.87225,3.6027397260273974,0.009587093192564851,0.003424657534246575,0.4340559747753615
5,0.781578947368421,0.88205,3.7636363636363637,0.006232463264118684,0.0030303030303030294,0.499118504337628
6,0.781578947368421,0.887525,3.883076923076923,0.0057154701736745065,0.003076923076923077,0.5250527013017362
7,0.781578947368421,0.86895,3.5522388059701493,0.008517911065055582,0.002985074626865671,0.4572420225243069
8,0.781578947368421,0.881825,3.804416403785489,0.005900834691315066,0.003154574132492113,0.5048658253651628
9,0.781578947368421,0.879575,3.689265536723164,0.006990215934735067,0.002824858757062147,0.4666917881526025
10,0.781578947368421,0.859075,3.6013071895424837,0.007381419637167492,0.00326797385620915,0.48717702264415125
1,0.8336842105263158,0.88445,3.75,0.006256842073543301,0.0029069767441860447,0.5040940987835975
2,0.8336842105263158,0.888825,3.6722408026755855,0.0073867599400135155,0.0033444816053511705,0.5180921447643821
3,0.8336842105263158,0.88265,3.732484076433121,0.00699282911183361,0.0031847133757961776,0.5069292625442567
4,0.8336842105263158,0.875075,3.5555555555555554,0.011491895638237102,0.0034722222222222216,0.4861474772835968
5,0.8336842105263158,0.88735,3.698996655518395,0.006694177981017783,0.0033444816053511705,0.5111801242236027
6,0.8336842105263158,0.886525,3.7396825396825397,0.006892314728948086,0.0031746031746031746,0.5277532058119414
7,0.8336842105263158,0.887,3.8343949044585988,0.005536266911696797,0.003184713375796179,0.529221208786062
8,0.8336842105263158,0.880075,3.7857142857142856,0.006499685044591057,0.00357142857142857,0.5376528158253996
9,0.8336842105263158,0.892925,3.792207792207792,0.00503557458912891,0.003246753246753247,0.5881208557023302
10,0.8336842105263158,0.891,3.6923076923076925,0.006479994516177767,0.0033444816053511696,0.5088385652007275
1,0.8857894736842106,0.89375,3.889705882352941,0.00587521806590615,0.0036764705882352936,0.5453789077110968
2,0.8857894736842106,0.89715,3.8837920489296636,0.0052847615790149695,0.0030581039755351682,0.5685258166161158
3,0.8857894736842106,0.893125,3.738372093023256,0.0064033481901241,0.002906976744186046,0.4926611748629857
4,0.8857894736842106,0.8927,3.8641975308641974,0.0051467828423004056,0.003086419753086419,0.5568150622072191
5,0.8857894736842106,0.896575,3.843003412969283,0.005690210097716994,0.0034129692832764497,0.522216369158801
6,0.8857894736842106,0.890275,3.690851735015773,0.006876363131604118,0.0031545741324921135,0.48331039799220393
7,0.8857894736842106,0.89105,3.6987951807228914,0.006364982037460471,0.0030120481927710845,0.504342906646039
8,0.8857894736842106,0.898625,3.779179810725552,0.005279871002827516,0.003154574132492112,0.5585956552218547
9,0.8857894736842106,0.8938,3.9375,0.0055722563344514555,0.003472222222222222,0.5616064309386417
10,0.8857894736842106,0.897,3.826388888888889,0.0055425604206092004,0.003472222222222222,0.5708643911996886
1,0.9378947368421053,0.9007,3.9184952978056424,0.004532123125228215,0.003134796238244515,0.5762007247114871
2,0.9378947368421053,0.901,3.854651162790698,0.0056906920837927755,0.0029069767441860456,0.5168846159781484
3,0.9378947368421053,0.9051,3.8729096989966556,0.005179702874479648,0.0033444816053511696,0.5364852062270168
4,0.9378947368421053,0.8915,3.6420454545454546,0.007274022274022268,0.00284090909090909,0.49093291296824904
5,0.9378947368421053,0.9021,3.859778597785978,0.005780397333093531,0.003690036900369003,0.5699001487831473
6,0.9378947368421053,0.882875,3.802197802197802,0.006233679262308092,0.0027472527472527475,0.4995642434595259
7,0.9378947368421053,0.895175,3.707692307692308,0.00690928597905342,0.0038461538461538477,0.5163227016885557
8,0.9378947368421053,0.8968,3.867088607594937,0.006430983799362419,0.003164556962025316,0.5489726153252792
9,0.9378947368421053,0.904675,3.99406528189911,0.0048294981219379985,0.0029673590504451027,0.5561069237229038
10,0.9378947368421053,0.89915,3.89272030651341,0.005338153614015684,0.0038314176245210717,0.5707914029141031
1,0.99,0.9062,3.7357142857142858,0.007407438104815689,0.003571428571428571,0.5080131044665928
2,0.99,0.910525,3.8729096989966556,0.005218246828985085,0.0033444816053511696,0.5578886133017437
3,0.99,0.90925,4.033707865168539,0.0039333889453652005,0.0028089887640449437,0.5792339875428683
4,0.99,0.907025,3.861842105263158,0.006145484276555923,0.003289473684210526,0.5481649841735808
5,0.99,0.90435,3.76875,0.006602171684312222,0.0031250000000000006,0.5081526892430276
6,0.99,0.907325,3.960526315789474,0.004911527228010357,0.0032894736842105257,0.5642825278500433
7,0.99,0.9099,3.932721712538226,0.0049060127317570885,0.0030581039755351682,0.548852545523158
8,0.99,0.9024,3.8705882352941177,0.004617243032731762,0.002941176470588235,0.5564932487533106
9,0.99,0.90155,3.883495145631068,0.005158977724677734,0.003236245954692556,0.5576326270686307
10,0.99,0.908375,3.820809248554913,0.005121461315316262,0.002890173410404624,0.5339340947062439
